GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHEXPCS_PP|SCHEXPCS_PP_F|SCHEXPCSFSW_PP|SCHEXPCSFSW_PP_F|SCHEXPCSFEB_PP|SCHEXPCSFEB_PP_F|SCHEXPCSIT_PP|SCHEXPCSIT_PP_F|SCHEXPCSISW_PP|SCHEXPCSISW_PP_F|SCHEXPCSIEB_PP|SCHEXPCSIEB_PP_F|SCHEXPCSST_PP|SCHEXPCSST_PP_F|SCHEXPCSSPS_PP|SCHEXPCSSPS_PP_F|SCHEXPCSSIS_PP|SCHEXPCSSIS_PP_F|SCHEXPCSSGA_PP|SCHEXPCSSGA_PP_F|SCHEXPCSSSA_PP|SCHEXPCSSSA_PP_F
37|17|9600000US1726340|Minooka Community High School District 111, Illinois||2013|2584||12466||6062||3337||7471||4072||2277||4671||652||441||567||467|
37|17|9600000US1726640|Morris Community High School District 101, Illinois||2013|979||11649||5031||3501||7022||3400||2352||4322||598||266||807||385|
37|17|9600000US1726880|J. Sterling Morton High School District 201, Illinois||2013|8362||10188||5854||2926||5080||3620||1638||4721||1018||535||226||305|
37|17|9600000US1727360|Mount Vernon Township High School District 201, Illinois||2013|1284||11333||6048||2794||5814||3904||1693||5220||766||378||551||632|
37|17|9600000US1727570|Mundelein Consolidated High School District 120, Illinois||2013|2185||12704||7554||3263||7990||5318||2399||4449||1012||260||341||789|
37|17|9600000US1727740|Nashville Community High School District 99, Illinois||2013|431||11274||6780||1954||6309||4559||1216||4940||731||251||1053||367|
37|17|9600000US1728200|New Trier Township High School District 203, Illinois||2013|4241||23517||14848||6145||14142||9867||3871||9326||3163||1154||389||356|
37|17|9600000US1728260|Newark Community High School District 18, Illinois||2013|182||14731||8132||4055||7786||4786||2390||6945||511||115||2703||714|
37|17|9600000US1728530|Niles Township Community High School District 219, Illinois||2013|4919||24225||13328||6500||12766||9020||2935||11373||1911||884||1065||1350|
37|17|9600000US1729010|Northfield Township High School District 225, Illinois||2013|4819||21706||13613||6124||12259||8708||3608||9444||2482||792||492||1694|
37|17|9600000US1729220|Oak Lawn Community High School District 229, Illinois||2013|1921||15084||8757||3981||9192||5911||2504||5561||1435||815||395||411|
37|17|9600000US1729280|Oak Park and River Forest District 200, Illinois||2013|3285||18922||11351||4973||11121||7613||3060||6943||2198||412||726||409|
37|17|9600000US1729730|Ohio Community High School District 505, Illinois||2013|33||27697||14576||7667||11273||7212||3545||16424||1606||1000||5273||1939|
37|17|9600000US1729790|O'Fallon Township High School District 203, Illinois||2013|2535||10123||5463||2791||5701||3735||1841||3970||605||366||609||679|
37|17|9600000US1730330|Ottawa Township High School District 140, Illinois||2013|1476||14069||6936||4184||8607||5021||2980||4994||1053||178||1125||389|
37|17|9600000US1730450|Township High School District 211, Illinois||2013|12362||18866||10765||6150||11530||7158||3867||6818||1649||378||161||949|
37|17|9600000US1731110|Pekin Community High School District 303, Illinois||2013|2087||10067||5262||2264||5638||3642||1526||4135||590||344||702||319|
37|17|9600000US1731620|Pinckneyville Community High School District 101, Illinois||2013|435||10979||6099||3028||6929||4345||2106||3671||271||179||1074||352|
37|17|9600000US1732220|Pontiac Township High School District 90, Illinois||2013|786||12660||7148||2987||7452||5032||1972||4631||594||209||487||609|
37|17|9600000US1732580|Adlai E. Stevenson High School District 125, Illinois||2013|3947||20035||10734||5172||11562||7768||3337||7915||2160||607||331||243|
37|17|9600000US1732700|Princeton High School District 500, Illinois||2013|555||13364||7414||4000||8182||4948||2750||4683||919||247||1252||315|
37|17|9600000US1732910|Proviso Township High School District 209, Illinois||2013|5063||12038||6510||3294||5880||3882||1755||5955||1314||187||635||493|
37|17|9600000US1733240|Rantoul Township High School District 193, Illinois||2013|754||11718||6122||3456||7450||4370||2476||3829||488||199||577||760|
37|17|9600000US1733270|Reavis Township High School District 220, Illinois||2013|1803||16389||9850||4244||9009||6314||2260||7103||1114||1036||903||557|
37|17|9600000US1733420|Rich Township High School District 227, Illinois||2013|3656||16367||9016||4113||8646||5683||2415||7037||1188||462||1411||1143|
37|17|9600000US1733510|Richmond-Burton Community High School District 157, Illinois||2013|757||13906||7461||3091||6425||4951||1731||7054||801||258||791||651|
37|17|9600000US1733720|Ridgewood Community High School District 234, Illinois||2013|812||20666||9117||3746||9206||6143||2393||11034||1122||377||991||653|
37|17|9600000US1734020|Riverside Brookfield Township School District 208, Illinois||2013|1447||15029||8556||4182||10516||6662||3502||4513||1142||451||535||202|
37|17|9600000US1734290|Rochelle Township High School District 212, Illinois||2013|932||13607||7469||3908||8235||4884||2795||5354||93||28||1601||719|
37|17|9600000US1734380|Rock Falls Township High School District 301, Illinois||2013|672||14284||7040||4192||8302||4884||2945||5609||638||390||988||751|
37|17|9600000US1735190|Salem Community High School District 600, Illinois||2013|748||10495||6111||2925||6701||4271||1979||3340||586||158||496||360|
37|17|9600000US1735850|Seneca Township High School District 160, Illinois||2013|476||22962||11059||6166||11263||6706||3870||11059||2111||874||2571||603|
37|17|9600000US1737140|St. Anne Community High School District 302, Illinois||2013|278||13374||6295||2878||5435||3518||1475||7428||705||212||1230||1140|
37|17|9600000US1737410|St. Joseph-Ogden Community High School District 305, Illinois||2013|485||10635||5097||2557||5274||3278||1664||5103||295||206||759||513|
37|17|9600000US1738100|Streator Township High School District 40, Illinois||2013|902||12920||7023||3096||7831||5079||2222||4588||693||453||1040||247|
37|17|9600000US1738940|Thornton Fractional Township High School District 215, Illinois||2013|3480||-5||0||0||-6||0||0||1||0||0||1||0|
37|17|9600000US1738970|Thornton Township High School District 205, Illinois||2013|5064||18711||9266||4461||12556||8092||4009||5817||230||439||755||436|
37|17|9600000US1739870|United Township High School District 30, Illinois||2013|1709||10324||5870||2917||5760||3714||1786||4063||544||388||569||466|
37|17|9600000US1740290|Vienna High School District 133, Illinois||2013|325||11391||6431||2852||6689||4332||1831||4311||597||375||834||440|
37|17|9600000US1740440|Community High School District 94, Illinois||2013|2130||12847||7106||3748||7721||4819||2439||5120||898||562||554||576|
37|17|9600000US1740800|Warren Township High School District 121, Illinois||2013|4373||11743||6814||2940||7201||4866||1939||4264||799||601||292||493|
37|17|9600000US1740980|Washington Community High School District 308, Illinois||2013|1188||12766||6712||3928||8768||5229||3015||3444||617||215||419||212|
37|17|9600000US1741370|Webber Township High School District 204, Illinois||2013|132||12485||6583||3667||7826||4742||2773||4636||576||30||591||735|
37|17|9600000US1743200|Woodlawn Community High School District 205, Illinois||2013|184||11995||6620||2902||7315||4788||2076||4413||277||136||995||424|
37|17|9600000US1743890|Zion-Benton Township High School District 126, Illinois||2013|2769||11579||6598||3807||5565||4117||2427||5781||943||577||450||772|
37|23|9600000US2300053|Five Town Community School District, Maine||2013|635||15287||9046||3598||9288||6239||2427||5454||1072||759||529||685|
37|23|9600000US2303480|Bremen, Maine||2013|30||-5767||33||0||-7500||0||0||1733||300||0||500||0|
37|23|9600000US2304830|Damariscotta, Maine||2013|97||-8598||41||10||-9990||0||0||1392||258||21||381||0|
37|23|9600000US2308400|Moosabec Community School District, Maine||2013|56||24554||12571||3839||11268||7679||2821||12786||518||661||4411||2196|
37|23|9600000US2308500|Mount Desert Community School District, Maine||2013|425||18614||10718||4504||11508||7471||3139||6482||1306||1012||367||1280|
37|23|9600000US2308760|Newcastle, Maine||2013|83||-8181||24||0||-9711||0||0||1530||241||0||325||0|
37|25|9600000US2500541|Somerset-Berkley School District, Massachusetts||2013|930||15038||9239||2673||8841||6310||1940||5487||1227||928||139||541|
37|25|9600000US2501710|Acton-Boxborough School District, Massachusetts||2013|2911||13837||9344||2980||8369||5797||2139||5125||1071||738||198||572|
37|25|9600000US2501920|Amherst-Pelham School District, Massachusetts||2013|1533||19509||11848||4766||11623||7908||3380||7423||1469||1085||320||1085|
37|25|9600000US2502580|Berlin-Boylston School District, Massachusetts||2013|426||14763||8744||3129||8847||5899||2249||5556||915||833||352||815|
37|25|9600000US2503070|BRISTOL COUNTY AGRICULTERAL  HIGH SCHOOL DISTRICT, Massachusetts||2013|451||19754||9690||4634||10909||5843||3264||8384||736||887||792||783|
37|25|9600000US2503870|Concord-Carlisle School District, Massachusetts||2013|1217||19714||13247||3318||11717||8711||2432||7583||1465||1319||211||632|
37|25|9600000US2504290|Dover-Sherborn School District, Massachusetts||2013|1171||18111||11535||3765||11700||8251||2767||5940||1039||866||408||758|
37|25|9600000US2504560|Nauset School District, Massachusetts||2013|1545||17293||10997||4183||11494||7970||3017||5473||1548||724||220||705|
37|25|9600000US2504750|ESSEX AGRICULTURAL AND TECHNICAL HIGH SCHOOL, Massachusetts||2013|479||24244||13330||4301||11167||7098||2990||12294||1466||1286||603||1317|
37|25|9600000US2505100|Frontier School District, Massachusetts||2013|621||17610||10424||4161||10750||7089||2940||6477||1712||998||242||700|
37|25|9600000US2505740|Hampshire School District, Massachusetts||2013|766||15601||9202||3636||9783||6428||2623||5467||923||595||461||711|
37|25|9600000US2506510|King Philip School District, Massachusetts||2013|2149||12291||6664||3144||7066||4396||2201||4870||807||759||185||548|
37|25|9600000US2506930|Lincoln-Sudbury School District, Massachusetts||2013|1580||16865||10962||3433||10898||7896||2513||5649||1134||1014||83||741|
37|25|9600000US2507380|Martha's Vineyard School District, Massachusetts||2013|684||26974||16711||6497||16788||10972||4604||9614||1776||1826||95||1488|
37|25|9600000US2507410|Masconomet School District, Massachusetts||2013|2055||13568||8310||3144||8361||5763||2239||4750||1069||926||176||551|
37|25|9600000US2508160|Mount Greylock School District, Massachusetts||2013|565||19540||11391||4973||11897||7981||3520||7094||1467||1377||396||657|
37|25|9600000US2508650|NORFOLK COUNTY AGRICULTERAL  HIGH SCHOOL DISTRICT, Massachusetts||2013|485||21509||12280||4676||10639||6509||3190||10260||1194||2109||1093||485|
37|25|9600000US2508910|Northborough-Southborough School District, Massachusetts||2013|1482||14086||8472||2952||9160||6439||2190||4604||937||376||222||526|
37|25|9600000US2509150|Old Rochester School District, Massachusetts||2013|1183||15237||8904||3680||9400||6248||2652||5494||1133||416||500||714|
37|25|9600000US2509900|Ralph C. Mahar School District, Massachusetts||2013|788||14472||8298||2937||7977||5419||2103||6046||892||773||332||603|
37|25|9600000US2510830|Silver Lake School District, Massachusetts||2013|1945||13569||8604||2771||8344||5899||2008||4824||819||933||257||502|
37|25|9600000US2511490|Tantasqua School District, Massachusetts||2013|1803||13380||8599||2426||8748||6224||1821||4395||916||456||177||615|
37|28|9600000US2801100|COAHOMA COUNTY AGRICULTURAL HIGH SCHOOL, Mississippi||2013|229||10214||5930||1996||6358||3782||1227||3052||489||362||192||803|
37|28|9600000US2801510|FORREST COUNTY AGRICULTURAL HIGH SCHOOL, Mississippi||2013|597||9090||5285||1722||5717||3601||1221||2796||275||82||353||521|
37|28|9600000US2801840|HINDS COUNTY AGRICULTERAL HIGH SCHOOL, Mississippi||2013|185||13805||7611||2465||12346||7049||2200||319||0||281||38||0|
37|30|9600000US3000095|Lame Deer High School District, Montana||2013|122||25902||10910||3385||16607||6189||1754||9254||377||311||877||2369|
37|30|9600000US3000097|North Star High School District, Montana||2013|61||20574||9672||3164||10902||5754||1836||8869||0||689||1541||770|
37|30|9600000US3000101|Chester-Joplin-Inverness High School District, Montana||2013|73||20671||9370||2945||11205||5712||1836||7836||548||548||1493||616|
37|30|9600000US3000933|Shields Valley High School District, Montana||2013|77||16273||7481||2130||9662||5039||1429||6325||351||39||429||1130|
37|30|9600000US3001740|Absarokee High School District, Montana||2013|87||18897||9943||3379||12609||7000||2356||5724||0||276||874||345|
37|30|9600000US3002030|Anaconda High School District, Montana||2013|339||10599||5844||1861||5726||3375||956||4873||699||301||378||1080|
37|30|9600000US3002250|Arlee High School District, Montana||2013|129||14690||9225||2760||10915||7178||2062||3744||419||78||287||798|
37|30|9600000US3002450|Augusta High School District, Montana||2013|28||29714||14321||5536||18393||9214||3179||8464||107||214||1643||1893|
37|30|9600000US3003090|Beaverhead County High School District, Montana||2013|355||12673||6828||2152||8330||4766||1487||4344||0||268||518||487|
37|30|9600000US3003330|Belgrade High School District, Montana||2013|849||9049||5450||1499||5051||3330||855||3580||452||464||97||774|
37|30|9600000US3003450|Belt High School District, Montana||2013|94||17745||8117||2755||12340||6415||2415||5404||1064||21||862||638|
37|30|9600000US3003750|Big Sandy High School District, Montana||2013|52||22635||10942||3558||13654||6481||2885||8615||481||38||1019||1365|
37|30|9600000US3003840|Bigfork High School District, Montana||2013|267||11558||6547||1798||6228||3993||1026||4442||307||341||348||607|
37|30|9600000US3003900|Billings High School District, Montana||2013|5220||10453||5567||1719||6138||3879||1143||3282||529||531||120||661|
37|30|9600000US3004500|Box Elder High School District, Montana||2013|85||17529||10565||2435||8235||5106||1565||8729||529||412||835||2318|
37|30|9600000US3004590|Bozeman High School District, Montana||2013|1890||10446||6119||1717||6103||3941||1095||3364||653||254||377||449|
37|30|9600000US3004860|Powder River County High School District, Montana||2013|109||17963||7908||2844||8459||5679||2046||9505||202||248||578||615|
37|30|9600000US3004920|Broadview High School District, Montana||2013|50||19080||10260||3060||11620||6700||2020||7060||680||360||1680||0|
37|30|9600000US3005040|Brockton High School District, Montana||2013|18||53944||23444||12778||33500||16500||11333||14722||167||56||4500||2111|
37|30|9600000US3005190|Browning High School District, Montana||2013|506||13625||7613||3136||7354||4338||1901||6259||1113||453||660||749|
37|30|9600000US3005310|Butte High School District, Montana||2013|1288||10880||6105||2146||6745||4339||1411||4125||372||320||151||628|
37|30|9600000US3005610|Carter County High School District, Montana||2013|37||29757||13054||5081||15730||7108||2568||13162||757||1459||1838||0|
37|30|9600000US3005910|Cascade High School District, Montana||2013|102||16020||9137||2186||9275||5824||1039||6520||118||392||1245||716|
