GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHSDTOTEXP|SCHSDTOTEXP_F|SCHSDEXPCS|SCHSDEXPCS_F|SCHEXPCSFSW|SCHEXPCSFSW_F|SCHEXPCSFEB|SCHEXPCSFEB_F|SCHEXPCSIT|SCHEXPCSIT_F|SCHEXPCSISW|SCHEXPCSISW_F|SCHEXPCSIEB|SCHEXPCSIEB_F|SCHEXPCSST|SCHEXPCSST_F|SCHEXPCSSPS|SCHEXPCSSPS_F|SCHEXPCSSIS|SCHEXPCSSIS_F|SCHEXPCSSGA|SCHEXPCSSGA_F|SCHEXPCSSSA|SCHEXPCSSSA_F|SCHSDEXPCSSON|SCHSDEXPCSSON_F|SCHEXPCSOF|SCHEXPCSOF_F|SCHEXPCO|SCHEXPCO_F|SCHSDEXPOPG|SCHSDEXPOPG_F|SCHEXPOID|SCHEXPOID_F
37|48|9700000US4816920|Devers Independent School District, Texas||2013|180||4080||1889||1191||153||948||782||97||840||25||50||161||68||536||101||6||2164||21|
37|48|9700000US4816950|Devine Independent School District, Texas||2013|2003||20231||16809||11206||1551||9632||7513||999||6155||717||795||342||947||3354||1022||2631||91||700|
37|48|9700000US4816980|Dew Independent School District, Texas||2013|156||3532||1709||1083||175||977||775||121||626||7||56||158||0||405||106||62||1736||25|
37|48|9700000US4817010|Deweyville Independent School District, Texas||2013|662||7555||6300||4108||606||3761||3019||426||2266||272||122||532||194||1146||273||48||725||482|
37|48|9700000US4817040|Diboll Independent School District, Texas||2013|2007||18727||17444||11216||1653||9848||7282||1085||6323||627||769||274||989||3664||1273||446||88||749|
37|48|9700000US4817070|Dickinson Independent School District, Texas||2013|9746||91771||71682||50901||7453||43568||34166||5058||23245||2670||2211||659||3962||13743||4869||6778||273||13038|
37|48|9700000US4817100|Dilley Independent School District, Texas||2013|978||10902||9857||6154||990||5227||4041||600||3587||431||364||470||735||1587||1043||603||198||244|
37|48|9700000US4817130|Dime Box Independent School District, Texas||2013|176||2861||2183||1337||202||1215||925||134||805||52||43||210||125||375||163||0||678||0|
37|48|9700000US4817160|Dimmitt Independent School District, Texas||2013|1216||12760||11277||7359||1119||6624||4864||735||3702||354||468||417||591||1872||951||605||141||737|
37|48|9700000US4817190|Divide Independent School District, Texas||2013|13||296||283||189||24||185||147||21||98||0||0||30||25||43||0||2||11||0|
37|48|9700000US4817280|Dodd City Independent School District, Texas||2013|347||3697||2898||1960||285||1831||1342||200||874||82||35||124||194||439||193||722||35||42|
37|48|9700000US4817390|Donna Independent School District, Texas||2013|15276||177608||141221||91718||20386||83755||60388||12873||45936||8503||6150||1153||6836||23294||11530||31778||465||4144|
37|48|9700000US4817400|Doss Consolidated Common School District, Texas||2013|29||545||497||247||53||257||204||45||240||0||2||111||17||110||0||16||32||0|
37|48|9700000US4817460|Douglass Independent School District, Texas||2013|395||3322||3120||2049||288||2000||1530||203||958||93||31||173||172||489||162||197||5||0|
37|48|9700000US4817550|Driscoll Independent School District, Texas||2013|292||4917||3127||1894||287||1640||1248||185||1171||101||71||175||175||649||316||218||1483||89|
37|48|9700000US4817580|Dublin Independent School District, Texas||2013|1199||12243||10986||7324||1185||6354||4833||777||3901||465||462||427||702||1845||731||798||66||393|
37|48|9700000US4817610|Dumas Independent School District, Texas||2013|4682||41880||38600||26977||5058||24541||18979||3421||11691||1392||1608||760||2104||5827||2368||1740||417||1123|
37|48|9700000US4817640|Duncanville Independent School District, Texas||2013|13271||118247||101308||72127||9826||57311||45623||6048||37142||5144||6182||723||5942||19151||6855||4792||380||11767|
37|48|9700000US4817700|Eagle Mountain-Saginaw Independent School District, Texas||2013|17728||171304||140055||97916||12701||84811||68636||9004||48556||7330||5116||1438||8335||26337||6688||6473||111||24665|
37|48|9700000US4817730|Eagle Pass Independent School District, Texas||2013|15094||130839||125547||81159||22061||73779||52931||12716||40946||6328||7382||1220||5203||20813||10822||1575||715||3002|
37|48|9700000US4817760|Eanes Independent School District, Texas||2013|7865||145380||70224||48030||8934||41716||32858||5807||24909||3627||3925||1374||3280||12703||3599||14912||53563||6681|
37|48|9700000US4817790|Early Independent School District, Texas||2013|1187||13541||12099||8125||1528||7434||5685||1044||3973||843||576||368||687||1499||692||119||72||1251|
37|48|9700000US4817830|East Bernard Independent School District, Texas||2013|960||9066||8167||5624||915||5291||4089||612||2462||356||116||229||335||1426||414||697||55||147|
37|48|9700000US4817850|East Central Independent School District, Texas||2013|9603||84548||72722||51767||7154||44278||34840||4782||23460||3171||3452||732||3646||12459||4984||7078||671||4077|
37|48|9700000US4817880|East Chambers Independent School District, Texas||2013|1376||13770||10776||6937||1184||6329||4791||755||3766||424||409||300||458||2175||681||2552||121||321|
37|48|9700000US4817960|Eastland Independent School District, Texas||2013|1147||9336||8912||6034||971||5955||4459||704||2412||211||215||340||500||1146||545||214||112||98|
37|48|9700000US4818000|Ector County Independent School District, Texas||2013|29649||238559||219935||149449||29770||130774||100821||18449||76092||9951||12162||3024||13774||37181||13069||9232||1204||8188|
37|48|9700000US4818030|Ector Independent School District, Texas||2013|275||2816||2600||1777||247||1591||1194||170||878||54||27||152||258||387||131||23||84||109|
37|48|9700000US4818060|Edcouch-Elsa Independent School District, Texas||2013|5162||60408||49628||30056||6138||30498||21278||3877||15269||2177||1385||1250||1348||9109||3861||8325||269||2186|
37|48|9700000US4818070|Eden Consolidated Independent School District, Texas||2013|244||2956||2805||1671||297||1416||1049||173||1191||65||27||242||133||724||198||98||53||0|
37|48|9700000US4818120|Edgewood Independent School District (Van Zandt County), Texas||2013|900||10459||9672||6307||885||5681||4209||580||3595||943||432||333||473||1414||396||408||71||308|
37|48|9700000US4818150|Edgewood Independent School District (Bexar County), Texas||2013|11937||121975||108498||69927||10564||60329||44555||6451||39171||5789||5554||813||5796||21219||8998||8591||798||4088|
37|48|9700000US4818180|Edinburg Consolidated Independent School District, Texas||2013|33673||309323||288306||199094||30308||180771||138979||20151||87071||16501||11775||1643||13132||44020||20464||9503||2094||9420|
37|48|9700000US4818210|Edna Independent School District, Texas||2013|1549||18866||13211||7963||1297||7809||5782||932||4643||647||528||438||799||2231||759||4644||284||727|
37|48|9700000US4818280|El Campo Independent School District, Texas||2013|3546||32938||31352||19877||3214||19073||13738||2184||10689||1635||2154||483||1692||4725||1590||470||127||989|
37|48|9700000US4818300|El Paso Independent School District, Texas||2013|63210||572954||526432||383119||61298||314717||253326||38184||183356||32495||33843||4277||32998||79743||28359||22230||50||24242|
37|48|9700000US4818330|Electra Independent School District, Texas||2013|440||5301||5082||3115||484||2967||2136||341||1856||155||200||261||333||907||259||147||36||36|
37|48|9700000US4818360|Elgin Independent School District, Texas||2013|4145||37398||32959||22186||3302||19241||14328||2126||11639||1341||1567||483||1769||6479||2079||953||410||3076|
37|48|9700000US4818390|Elkhart Independent School District, Texas||2013|1239||10412||9534||6242||829||5893||4614||618||3269||213||281||249||549||1977||372||5||102||771|
37|48|9700000US4818480|Elysian Fields Independent School District, Texas||2013|1003||11394||9358||6329||941||5446||4158||573||3238||265||232||364||565||1812||674||1474||64||498|
37|48|9700000US4818540|Ennis Independent School District, Texas||2013|5790||49209||46636||30504||4718||28348||21782||3258||15432||2518||1740||1039||2304||7831||2856||399||246||1928|
37|48|9700000US4818600|Era Independent School District, Texas||2013|451||4471||4089||2698||371||2517||1999||258||1372||110||44||224||237||757||200||231||38||113|
37|48|9700000US4818660|Etoile Independent School District, Texas||2013|141||1455||1304||850||131||747||607||89||464||1||20||113||27||303||93||1||45||105|
37|48|9700000US4818690|Eula Independent School District, Texas||2013|378||4085||3808||2424||417||2168||1633||284||1360||129||32||244||180||775||280||23||23||231|
37|48|9700000US4818720|Eustace Independent School District, Texas||2013|1448||13144||12249||8514||1267||7687||5949||857||3799||559||386||376||640||1838||763||276||62||557|
37|48|9700000US4818750|Evadale Independent School District, Texas||2013|457||5171||4613||2874||473||2698||2054||346||1713||154||71||332||210||946||202||281||192||85|
37|48|9700000US4818780|Evant Independent School District, Texas||2013|217||2352||2094||1401||204||1185||900||144||783||68||30||145||97||443||126||235||23||0|
37|48|9700000US4818810|Everman Independent School District, Texas||2013|5402||51043||45961||32120||4254||28095||22471||2944||15217||1727||2198||409||2940||7943||2649||2069||181||2832|
37|48|9700000US4818840|Excelsior Independent School District, Texas||2013|119||1411||1242||823||114||693||551||76||470||21||18||136||4||291||79||160||9||0|
37|48|9700000US4818890|Ezzell Independent School District, Texas||2013|61||1210||762||457||77||424||313||48||282||1||7||88||31||155||56||55||393||0|
37|48|9700000US4818900|Fabens Independent School District, Texas||2013|2387||26764||25374||18082||2654||15623||11839||1720||8450||1213||1023||401||1456||4357||1301||239||55||1096|
37|48|9700000US4818940|Fairfield Independent School District, Texas||2013|1763||27312||19460||12559||1852||11641||8580||1230||7011||1416||665||760||895||3275||808||348||6640||864|
37|48|9700000US4819020|Falls City Independent School District, Texas||2013|360||3817||3485||2270||328||2223||1587||211||1090||127||53||254||152||504||172||173||35||124|
37|48|9700000US4819050|Fannindel Independent School District, Texas||2013|195||2322||2187||1338||213||1237||878||130||815||46||58||151||188||372||135||10||35||90|
37|48|9700000US4819080|Farmersville Independent School District, Texas||2013|1474||12603||11807||7598||1271||7554||5471||906||3557||276||383||313||697||1888||696||176||91||529|
37|48|9700000US4819110|Farwell Independent School District, Texas||2013|582||6538||5377||3549||843||3455||2547||553||1642||122||87||247||401||785||280||1073||76||12|
37|48|9700000US4819140|Fayetteville Independent School District, Texas||2013|213||4144||2063||1366||190||1290||991||128||667||42||11||205||64||345||106||1895||186||0|
37|48|9700000US4819170|Ferris Independent School District, Texas||2013|2408||23218||21098||14023||2306||12177||9001||1492||7598||996||1104||380||1216||3902||1323||890||141||1089|
37|48|9700000US4819280|Flatonia Independent School District, Texas||2013|617||8607||5769||3559||537||3475||2542||380||2016||284||69||336||225||1102||278||2735||24||79|
37|48|9700000US4819320|Florence Independent School District, Texas||2013|993||9649||8859||5769||993||5236||3829||611||3111||353||298||248||447||1765||512||382||128||280|
37|48|9700000US4819350|Floresville Independent School District, Texas||2013|3823||40462||34316||21502||2712||19921||15257||1867||12831||1546||855||1463||1934||7033||1564||2471||227||3448|
37|48|9700000US4819380|Flour Bluff Independent School District, Texas||2013|5607||45348||43521||29609||4728||26010||20212||3030||14987||1827||1881||809||2188||8282||2524||1172||486||169|
37|48|9700000US4819440|Floydada Independent School District, Texas||2013|809||9839||9164||5582||842||5395||3484||528||3332||347||491||342||491||1661||437||364||73||238|
37|48|9700000US4819500|Follett Independent School District, Texas||2013|184||4808||2301||1397||202||1296||913||127||857||46||7||168||114||522||148||1157||1350||0|
37|48|9700000US4819530|Forestburg Independent School District, Texas||2013|193||3567||1965||1110||201||1215||823||152||646||2||37||164||94||349||104||489||1100||13|
37|48|9700000US4819560|Forney Independent School District, Texas||2013|8568||69773||57612||40935||5913||33107||27477||3856||21361||2801||2193||987||3687||11693||3144||2404||163||9594|
37|48|9700000US4819620|Forsan Independent School District, Texas||2013|687||11483||6732||4062||764||3656||2701||480||2634||171||78||340||422||1623||442||2030||2567||154|
37|48|9700000US4819650|Fort Bend Independent School District, Texas||2013|69591||580513||516960||363871||70084||319380||246940||48829||169431||29348||18358||3945||29186||88594||28149||22214||663||40676|
37|48|9700000US4819700|Fort Worth Independent School District, Texas||2013|83503||793501||708350||508294||75504||404054||322406||48563||253664||44590||46605||4366||43483||114620||50632||51857||714||32580|
37|48|9700000US4819740|Franklin Independent School District, Texas||2013|1072||36508||19384||10066||1582||8904||6311||966||9533||805||460||687||676||6905||947||1023||15391||710|
37|48|9700000US4819770|Frankston Independent School District, Texas||2013|752||17178||6351||4225||671||3865||2818||425||2064||217||208||248||391||1000||422||10157||23||647|
37|48|9700000US4819820|Freer Independent School District, Texas||2013|807||9794||8490||5400||767||4492||3371||471||3442||317||604||460||376||1685||556||159||123||1022|
37|48|9700000US4819830|Frenship Independent School District, Texas||2013|7992||79429||59187||39083||6201||34572||26899||4070||21836||2216||2875||801||3441||12503||2779||11832||87||8323|
37|48|9700000US4819840|Fredericksburg Independent School District, Texas||2013|2990||36219||27538||19136||3169||16110||12204||1897||10110||1582||1197||675||1397||5259||1318||2049||5564||1068|
37|48|9700000US4819950|Friendswood Independent School District, Texas||2013|6005||48800||41698||29206||3688||25685||20502||2608||13461||1306||1621||812||2078||7644||2552||1684||106||5312|
37|48|9700000US4819980|Friona Independent School District, Texas||2013|1208||15955||11897||7947||1250||7437||5548||854||3599||779||303||293||579||1645||861||3795||158||105|
37|48|9700000US4820010|Frisco Independent School District, Texas||2013|42707||477670||329190||243998||35190||206205||168394||24172||105331||16722||16278||3056||21935||47340||17654||83240||2585||62655|
37|48|9700000US4820040|Frost Independent School District, Texas||2013|384||3796||3609||2250||457||2213||1592||308||1201||38||57||145||252||709||195||105||50||32|
37|48|9700000US4820070|Fruitvale Independent School District, Texas||2013|407||4049||3666||2534||357||2108||1617||215||1331||136||184||151||222||638||227||300||33||50|
37|48|9700000US4820100|Fort Davis Independent School District, Texas||2013|302||4056||3959||2537||646||2511||1766||433||1438||96||9||360||350||623||10||30||59||8|
37|48|9700000US4820130|Fort Hancock Independent School District, Texas||2013|482||6323||5857||3815||608||3186||2314||337||2299||252||215||228||384||1220||372||163||175||128|
